			 6596		1.993007
			11159		1.050156
   58	  741		 2279		1.784029
			 2609		1.745576
   59	  742		 2275		1.215801
			 2608		1.177349
			 6598		1.984143
			11147		1.032777
   60	  743		 2625		1.826913
   61	  744		 6597		1.988575
			11156		1.041176
   62	  746		 1122		1.230550
			 2614		1.249822
			 6595		1.988575
			11165		1.050021
   63	  747		 2602		1.967480
   64	  748		 2619		1.916919
   65	 6946		 1108		1.796742
   66	 6947		 1109		1.774830
			10199		1.665685
   67	 3006		 1112		1.274446
			 2630		1.316391
			 6591		1.988647
			11183		1.037209
   68	 3004		 1113		1.968576
			 2615		1.997225
   69	10242		 1115		1.832056
   70	 6362		 1117		1.893410
			10232		1.869725
   71	 1510		 1119		1.986890
			10218		1.895224
   72	 2637		 1120		1.986817
			 9007		1.840848
			10217		1.840848
   73	 6360		 1123		1.810426
			 2624		1.847867
			 2997		1.852371
   74	 6361		 1124		1.810354
			 2626		1.839003
			 2992		1.843507
   75	 9469		 1125		1.838405
   76	 6363		 1127		1.788442
			 2632		1.815390
			10211		1.777010
   77	10237		 1128		1.973685
			 2620		1.823368
			 9015		1.851328
   78	 6949		 1130		1.772737
   79	 1131		 2634		1.279410
			 6593		1.988575
			10231		1.241103
			11174		1.041230
   80	 1132		 2631		1.893410
   81	 1133		 6592		1.984143
			10215		1.320594
			11177		1.045929
   82	 1134		10208		1.891823
   83	 1136		 9017		1.882031
			10207		1.873168
   84	 1138		 2629		1.303023
			 2976		1.307527
			 6590		1.988575
			11180		1.045929
   85	 1139		10202		1.869911
   86	 1140		10209		1.891823
   87	 1141		 9025		1.873240
			10216		1.873168
   88	 6355		 1485		1.872491
			 2981		1.901140
   89	 6942		 1486		1.841187
			 9435		1.659492
   90	 6358		 1487		1.859298
			 2979		1.881887
			 9445		1.852299
   91	 9474		 1488		1.794653
   92	 3000		 1489		1.980685
			 9429		1.796190
   93	 3002		 1490		1.986817
			 9431		1.778710
   94	 6357		 1492		1.846147
			 9463		1.933460
   95	 6941		 1493		1.841051
			 9443		1.672399
   96	 1878		 1494		1.977428
			 9433		1.738690
   97	 6939		 1495		1.867206
			 9460		1.632828
   98	 3009		 1496		1.985116
			 9430		1.800622
   99	 3005		 1497		1.982458
  100	 2999		 1498		1.983416
  101	 6356		 1500		1.868059
			 2989		1.901140
  102	 9467		 1501		1.759446
  103	 6940		 1502		1.863094
			 9461		1.624283
  104	 9471		 1503		1.969326
			 2974		1.748079
  105	 3007		 1504		1.986890
  106	 1505		 2994		1.382530
			 6585		1.992866
			11210		1.041035
  107	 1506		 9436		1.759446
  108	 1507		 2971		1.341548
			 6588		1.984143
			 9464		1.303168
			11198		1.041356
  109	 1508		 6587		1.988647
			 9432		1.397480
			11201		1.054196
  110	 1509		 9439		1.812061
  111	 1511		 9438		1.759446
  112	 1512		 9440		1.838405
  113	 1513		 2995		1.365160
			 6586		1.984215
			11204		1.036933
  114	 1514		 9434		1.829613
  115	 6350		 1858		1.977428
  116	 6936		 1859		1.919099
  117	 6351		 1860		1.971924
  118	 3359		 1861		1.997225
			10547		1.650221
  119	 6353		 1862		1.915303
			 2985		1.924680
  120	 6938		 1863		1.901619
			 9021		1.627160
  121	 3355		 1864		1.977428
  122	 6352		 1865		1.985044
			 9462		1.966948
  123	 6935		 1868		1.919099
  124	10574		 1869		1.661744
  125	 9478		 1870		1.966948
  126	 6937		 1871		1.897187
			 9024		1.649000
  127	 2998		 1872		1.925783
			 9022		1.655684
  128	 1873		 3350		1.977428
			10550		1.661744
  129	 1874		 6581		1.984143
			11225		1.036991
  130	 1875		 2980		1.997225
  131	 1876		 2993		1.401924
			 6583		1.984143
			11216		1.041423
  132	 1877		 9008		1.730797
  133	 1879		 6580		1.984143
			11228		1.041356
  134	 1880		 9009		1.744081
  135	 1881		 6582		1.997226
			 9441		1.439760
			11219		1.045783
  136	 1882		 9014		1.708885
  137	 9901		 2266		1.750172
  138	 6369		 2271		1.734126
			10848		1.770950
  139	 9906		 2273		1.751769
  140	 6374		 2276		1.691333
			 9886		1.729869
  141	 9907		 2280		1.729869
  142	 6953		 2281		1.755437
			 2601		1.721557
  143	 2647		 2282		1.911528
  144	10851		 2283		1.770950
			 2610		1.732497
  145	 6958		 2284		1.688122
			 9895		1.671673
  146	 2640		 2286		1.982385
  147	 2646		 2287		1.941136
  148	 2292		 6599		1.984143
			10847		1.239402
			11144		1.037137
  149	 2295		 9875		1.956113
  150	 2297		 6604		1.984143
			 9887		1.180738
			11123		1.041356
  151	10244		 2616		1.869725
  152	10236		 2621		1.853895
			 9010		1.895224
  153	 6948		 2623		1.817642
			10230		1.785311
  154	 6364		 2627		1.835686
  155	 6954		 2635		1.706705
  156	 2636		10201		1.973685
  157	 2638		 6594		1.993007
			11168		1.054453
  158	 2642		10213		1.818194
  159	 9477		 2973		1.914207
  160	 9473		 2975		1.957145
  161	 9475		 2977		1.812133
  162	 6944		 2978		1.849758
  163	 9033		 2982		1.744080
  164	 9470		 2983		1.933460
  165	 9476		 2984		1.833973
  166	 6359		 2986		1.877455
			 9446		1.899367
  167	 6943		 2987		1.883873
			 9444		1.856167
  168	 9472		 2988		1.899367
  169	 6354		 2991		1.925783
  170	 6945		 2996		1.851735
  171	 3001		 9437		1.969326
  172	 3003		 6589		1.988575
			 9447		1.363460
			11195		1.045390
  173	 3008		 6584		1.988502
			11213		1.037137
  174	 6348		 3337		1.997226
			10539		1.616128
  175	 6347		 3338		1.997226
			10536		1.616128
  176	 6931		 3339		1.976805
			10555		1.628789
  177	 9898		 3340		1.433489
  178	 9784		 3341		1.056813
			 6640		1.981676
			 6896		1.700289
  179	 6933		 3342		1.957483
			10557		1.628648
  180	10575		 3343		1.633221
  181	 6349		 3344		1.997226
  182	 6934		 3345		1.957551
			10558		1.628396
  183	10841		 3346		1.140910
			 9872		1.464994
  184	 9900		 3347		1.458205
  185	 6932		 3348		1.976664
			10556		1.633221
  186	10883		 3351		1.141230
			 9873		1.441774
  187	 4768		 3352		1.476441
  188	 9838		 3353		1.058586
			 6639		1.986036
			 6895		1.696010
			 9884		1.098069
  189	 3354		 3719		1.988109
			 9881		1.443964
			11057		1.041176
  190	 3356		10549		1.658377
  191	 3357		10559		1.650221
  192	 3358		 6579		1.997090
			11231		1.041283
  193	 3360		 3720		1.979783
			 9874		1.472009
			11054		1.049968
  194	 3362		 6578		1.979711
			10534		1.080148
			11234		1.036744
  195	 3363		 6577		1.988575
			10540		1.097804
			11240		1.045929
  196	10849		 3686		0.000000
			 3688		0.000000
			 7159		0.000000
			 7160		0.000000
  197	10850		 3687		0.000000
  198	 4771		 3689		1.983604
			10560		1.095783
			11192		1.050040
  199	 4769		 3690		1.983720
			10562		1.100011
			11252		1.054196
  200	 4772		 3691		1.979434
			11249		1.027953
  201	 4330		 3692		1.979711
			 4743		1.253536
			11222		1.028069
  202	 4329		 3693		1.984070
			 4748		1.253741
			11207		1.032312
  203	 4333		 3694		1.979361
			 4751		1.231625
			11189		1.028069
  204	 4332		 3695		1.975002
			 4760		1.235984
			11186		1.032428
  205	 4334		 3696		1.979783
			 4764		1.209713
			10210		1.413519
			11171		1.036860
  206	 4326		 3697		1.983866
			 4745		1.218504
			10229		1.255256
			11162		1.045929
  207	 4331		 3698		1.975074
			10205		1.250969
			11153		1.028069
  208	 5541		 3699		1.979434
			10206		1.236280
			11150		1.045259
  209	 5542		 3700		1.988021
			10212		1.244795
			11135		1.028069
  210	 5536		 3701		1.979783
			 4759		1.212372
			11126		1.045855
  211	 5537		 3702		1.992585
			 4761		1.208012
			11117		1.037137
  212	 5540		 3703		1.979711
			 5927		1.271579
			11114		1.032312
  213	 5101		 3704		1.987629
			 5520		1.254906
			 5942		1.271301
			11111		1.045186
  214	 5100		 3705		1.983604
			 5926		1.299157
			11099		1.049414
  215	 5956		 3706		1.970919
			11096		1.036598
  216	 5097		 3707		1.979711
			 5941		1.310084
			11093		1.036860
  217	 5102		 3708		1.979318
			 5937		1.314444
			11090		1.041220
  218	 5098		 3709		1.987905
			 5932		1.355436
			11087		1.045045
  219	 5099		 3710		1.983925
			 5933		1.333625
			10228		1.408829
			11084		1.032428
  220	 5104		 3711		1.979565
			 9450		1.380941
			10223		1.402853
			10552		1.109182
			11081		1.036991
  221	 3912		 3712		1.979711
			 9451		1.385373
			10225		1.416077
			10545		1.096031
			11078		1.045652
  222	 3915		 3713		1.988502
			10226		1.408829
			11075		1.050012
  223	 3916		 3714		1.970919
			 9888		1.448324
			11072		1.036744
  224	 3911		 3715		1.979783
			 9890		1.435173
			11069		1.045724
  225	 3913		 3716		1.975351
			 9455		1.411572
			 9894		1.424837
			11066		1.041176
  226	 3909		 3717		1.979711
			 9456		1.398421
			 9892		1.463217
			11063		1.041497
  227	 3914		 3718		1.975351
			 9877		1.476441
			11060		1.028345
  228	 3721		 6312		1.992032
  229	 3722		 6313		1.983721
  230	 3723		 6314		1.983721
  231	 3724		 6315		1.992440
  232	 3725		 6316		1.988153
  233	 3726		 6317		1.983721
  234	 3727		 6318		1.983721
  235	 3728		 6319		1.992585
  236	 3729		 6320		1.979362
  237	 3730		 6321		1.991988
  238	 3731		 6322		1.983445
  239	 3732		 6323		1.988153
  240	 3733		 6324		1.983794
  241	 3734		 6325		1.992381
  242	 3735		 6326		1.992309
  243	 3736		 6327		1.983445
  244	 3737		 6328		1.983721
  245	 3738		 6329		1.983721
  246	 3739		 6330		1.988153
  247	 3740		 6331		1.987833
  248	 3741		 6332		1.983445
  249	 3742		 6333		1.992585
  250	 3743		 6334		1.988226
  251	 3744		 6335		1.992585
  252	 3745		 6336		1.988153
  253	 3746		 6337		1.983445
  254	 3747		 6338		1.983576
  255	 3748		 6339		1.983721
  256	 3749		 6340		1.988153
  257	 3750		 6341		1.987760
  258	 3751		 6342		1.992513
  259	 3752		 6343		1.992367
  260	 3753		 6344		1.983721
  261	 3754		 6345		1.988226
  262	 3755		 6346		1.988153
  263	 9862		 3896		1.205679
			 6632		1.981521
			 6888		1.704454
			10535		1.089196
  264	 9811		 3897		1.074428
			 6637		1.981667
			 6893		1.682919
			 9891		1.117385
  265	10580		 3898		1.388235
  266	 9778		 3900		1.181829
			 6634		1.981430
			 6890		1.695618
  267	 9775		 3901		1.199619
			 6636		1.981667
			 6892		1.691176
  268	 9796		 3902		1.048157
			 6638		1.981740
			 6894		1.695609
			 9876		1.117458
  269	 9781		 3903		1.201533
			 6633		1.972884
			 6889		1.695487
  270	 9468		 3904		1.236115
  271	 9835		 3905		1.168984
			 6635		1.981740
			 6891		1.682652
  272	 5096		 3907		1.458204
  273	 3908		 9882		1.458204
  274	 3910		 9880		1.162929
  275	 9826		 4315		1.383164
			 6617		1.977317
			 6873		1.699977
			10214		1.102501
  276	 9841		 4316		1.402064
			 6614		1.981880
			 6870		1.695215
  277	 9823		 4317		1.378577
			 6618		1.981740
			 6874		1.695861
  278	 9853		 4319		1.428820
			 6612		1.977521
			 6868		1.700196
  279	 9847		 4320		1.415204
			 6613		1.986244
			 6869		1.695894
  280	 9832		 4321		1.397666
			 6615		1.981613
			 6871		1.691516
  281	10235		 4322		1.413519
  282	10239		 4323		1.212592
  283	 4770		 4324		1.458204
  284	 9829		 4325		1.424010
			 6616		1.982025
			 6872		1.695623
			10203		1.410917
  285	 4327		 5527		1.458204
  286	 4328		10219		1.212592
  287	10928		 4738		1.242759
  288	10910		 4739		1.266372
  289	10925		 4740		1.242759
  290	10916		 4741		1.266372
  291	10913		 4744		1.266372
  292	10240		 4746		1.257221
  293	 5535		 4747		1.476441
  294	10949		 4749		1.197235
			 5526		1.217654
  295	10961		 4750		1.197235
			 5531		1.217931
  296	10958		 4752		1.198935
  297	 9856		 4753		1.453772
			 6609		1.981740
			 6865		1.686889
			10567		1.093307
  298	 9850		 4754		1.458205
			 6610		1.981808
			 6866		1.695671
			10568		1.102240
  299	10234		 4755		1.241990
  300	10241		 4756		1.244795
  301	10946		 4757		1.220847
  302	10943		 4758		1.224886
  303	 5539		 4762		1.460919
  304	10940		 4763		1.207581
			10224		1.248633
  305	 9859		 4766		1.449545
			 6611		1.985934
			 6867		1.674127
  306	10579		 4767		1.102240
  307	 5955		 5083		1.291486
  308	 9805		 5084		1.287006
			 6625		1.977521
			 6881		1.696142
  309	 9793		 5085		1.263394
			 6628		1.977317
			 6884		1.704249
  310	 9787		 5086		1.235626
			 6630		1.977375
			 6886		1.696215
  311	 5538		 5087		1.458204
  312	 5953		 5088		1.315025
  313	 9790		 5090		1.235412
			 6629		1.981667
			 6885		1.686933
  314	 9799		 5091		1.259166
			 5936		1.089263
			 6627		1.981880
			 6883		1.682598
  315	 9808		 5092		1.287065
			 6624		1.981880
			 6880		1.691783
  316	 9865		 5093		1.244168
			 6631		1.986385
			 6887		1.687351
			 9459		1.225061
			10546		1.102633
  317	 5952		 5094		1.318921
  318	 5095		 5938		1.318921
  319	 5103		10563		1.388235
  320	 9820		 5522		1.344770
			 6619		1.981430
			 6875		1.687001
  321	10931		 5523		1.239697
			 5928		1.264636
  322	 9844		 5524		1.366536
			 6621		1.973015
			 6877		1.709225
  323	 5954		 5525		1.462620
  324	 9814		 5529		1.321231
			 6622		1.977317
			 6878		1.700433
  325	10934		 5530		1.239697
			 5925		1.260597
  326	 5951		 5532		1.476441
  327	 9817		 5533		1.327260
			 6620		1.981807
			 6876		1.691177
  328	 9868		 5534		1.316512
			 6623		1.986171
			 6879		1.691496
  329	10233		 5930		1.416077
  330	10904		 5931		1.303317
  331	 9904		 5934		1.424837
  332	 9899		 5935		1.411645
  333	 9466		 5939		1.473782
  334	 9905		 5940		1.424837
			 9457		1.476441
  335	10922		 5943		1.283996
  336	10919		 5944		1.279704
  337	10907		 5945		1.307545
  338	10901		 5946		1.326929
  339	10898		 5947		1.331289
			10227		1.402133
  340	 9802		 5949		1.315025
			 6626		1.981880
			 6882		1.696142
  341	 9465		 5950		1.476441
  342	 6641		 6280		1.988434
			 7796		1.689556
  343	 6642		 6281		1.992721
			 7797		1.685124
  344	 6643		 6282		1.992721
			 7787		1.685197
  345	 6644		 6283		1.979570
			 7368		1.651104
  346	 6645		 6284		1.984002
			 7369		1.651104
  347	 6646		 6285		1.988361
			 7365		1.633552
  348	 6647		 6286		1.979570
			 7374		1.629120
  349	 6648		 6287		1.979570
			 7372		1.651104
			10570		1.646836
  350	 6649		 6288		1.984002
			 7364		1.605580
			10571		1.357484
  351	 6650		 6289		1.997226
			 7366		1.605580
  352	 6651		 6290		1.988361
			 8572		1.571487
  353	 6652		 6291		1.992721
			 8573		1.571559
  354	 6653		 6292		1.992794
			 8570		1.593399
			10554		1.575762
  355	 6654		 6293		1.988434
			 8577		1.547874
			10543		1.348547
  356	 6655		 6294		1.983929
			 8567		1.547802
  357	 6656		 6295		1.984002
			 8565		1.524189
  358	 6657		 6296		1.997153
			 8569		1.524189
  359	 6658		 6297		1.992721
			 9013		1.565373
  360	 6659		 6298		1.988434
			 8168		1.485882
			 9004		1.353052
  361	 6660		 6299		1.988434
			 8160		1.485809
  362	 6661		 6300		1.988361
			 8167		1.462269
  363	 6662		 6301		1.992721
			 8161		1.466629
  364	 6663		 6302		1.992721
			 8171		1.484109
			10541		1.475335
  365	 6664		 6303		1.988361
			 8169		1.447376
			10537		1.357411
  366	 6665		 6304		1.983929
			 8162		1.443016
  367	 6666		 6305		1.988361
			 9005		1.404564
  368	 6667		 6306		1.992721
			 9003		1.404564
  369	 6668		 6307		1.997007
			 9023		1.430689
  370	 6669		 6308		1.997153
			 7794		1.370543
			 9011		1.357339
  371	 6670		 6309		1.992721
			 7795		1.366184
  372	 6671		 6310		1.979570
			 7798		1.342499
  373	 6672		 6311		1.992794
			 7793		1.320514
  374	 6378		10566		1.661756
  375	 7193		 6897		1.955004
  376	 7194		 6898		1.959262
  377	 7195		 6899		1.954830
  378	 7196		 6900		1.959353
  379	 7197		 6901		1.959494
  380	 7198		 6902		1.959262
  381	 7199		 6903		1.968431
  382	 7200		 6904		1.963854
  383	 7201		 6905		1.954888
  384	 7202		 6906		1.959247
  385	 7203		 6907		1.959262
  386	 7204		 6908		1.959262
  387	 7205		 6909		1.967815
  388	 7206		 6910		1.963679
  389	 7207		 6911		1.950455
  390	 7208		 6912		1.954888
  391	 7209		 6913		1.954830
  392	 7210		 6914		1.976805
  393	 7211		 6915		1.959159
  394	 7212		 6916		1.959363
  395	 7213		 6917		1.963528
  396	 7214		 6918		1.959319
  397	 7215		 6919		1.955280
  398	 7216		 6920		1.959290
  399	 7217		 6921		1.950455
  400	 7218		 6922		1.954888
  401	 7219		 6923		1.954830
  402	 7220		 6924		1.972649
  403	 7221		 6925		1.959096
  404	 7222		 6926		1.959247
  405	 7223		 6927		1.954830
  406	 7224		 6928		1.954941
  407	 7225		 6929		1.959421
  408	 7226		 6930		1.959159
  409	 6962		10565		1.656620
  410	 7806		 7161		1.976479
			11051		1.041230
  411	 7801		 7162		1.968154
			11048		1.032777
  412	 7805		 7163		1.972513
			11045		1.045637
  413	 7380		 7164		1.968154
			11042		1.040942
  414	 7379		 7165		1.968154
			11039		1.045642
  415	 7382		 7166		1.968013
			11036		1.050074
  416	 7383		 7167		1.968154
			11033		1.049671
  417	 7377		 7168		1.963794
			10548		1.372232
			11030		1.045637
  418	 7375		 7169		1.971990
			10569		1.104968
			11027		1.045506
  419	 7381		 7170		1.972586
			11024		1.050040
  420	 8585		 7171		1.972247
			11021		1.041292
  421	 8584		 7172		1.968226
			11018		1.045346
  422	 8578		 7173		1.963722
			10544		1.310095
			11015		1.045715
  423	 8581		 7174		1.972440
			10572		1.091599
			11012		1.044972
  424	 8586		 7175		1.963794
			11009		1.041025
  425	 8582		 7176		1.972440
			11006		1.036798
  426	 8587		 7177		1.968154
			11003		1.032705
  427	 9035		 7178		1.967815
			11000		1.032366
  428	 8174		 7179		1.972135
			 9006		1.078520
			10997		1.041278
  429	 8178		 7180		1.967877
			10994		1.045589
  430	 8175		 7181		1.972309
			10991		1.045511
  431	 8176		 7182		1.972440
			10988		1.037065
  432	 8180		 7183		1.972247
			10542		1.200950
			10985		1.041030
  433	 8172		 7184		1.968154
			10538		1.078520
			10982		1.041191
  434	 8177		 7185		1.967877
			10979		1.045065
  435	 9031		 7186		1.972247
			10976		1.054240
  436	 9032		 7187		1.972247
			10973		1.045715
  437	 9037		 7188		1.976805
			10970		1.045211
  438	 7799		 7189		1.972367
			 9016		1.082808
			10967		1.045264
  439	 7803		 7190		1.976669
			11237		1.045788
  440	 7800		 7191		1.968154
			11246		1.050215
  441	 7804		 7192		1.972440
			11243		1.045191
  442	10583		 7367		1.646836
  443	10577		 7370		1.480871
  444	 7802		 7373		1.689557
  445	 7376		 8576		1.689557
  446	 7378		10561		1.480871
  447	 9030		 7788		1.402644
  448	 9029		 7789		1.689556
  449	 9036		 7790		1.681723
  450	 9034		 8158		1.522634
  451	 8580		 8159		1.689556
  452	10573		 8163		1.475335
  453	 9027		 8164		1.581370
  454	10581		 8170		1.630138
  455	 8173		 9020		1.689556
  456	 8179		10551		1.630138
  457	10582		 8566		1.538504
  458	 9028		 8568		1.565373
  459	10576		 8571		1.575762
  460	 8579		10564		1.538504
  461	 8583		 9018		1.581370
  462	10895		 9448		1.369741
			10220		1.395892
  463	10892		 9449		1.374247
			10221		1.395780
  464	10238		 9452		1.408829
  465	10886		 9453		1.395838
			 9893		1.409147
  466	10838		 9454		1.396085
			 9889		1.465241
  467	 9903		 9458		1.448324
  468	10844		 9871		1.460809
  469	10877		 9878		1.437342
  470	10880		 9885		1.437197
  471	10937		10198		1.257221
  472	10955		10200		1.238522
  473	10952		10204		1.233813
  474	10889		10222		1.406567
